adjustment,neglog10_p_raw,neglog10_p_adjusted
Label transfer,1.0655015487564323,0.16304326294044955
Label transfer,1.0555173278498313,2.3979400086720375
Label transfer,0.17295398299526585,0.4881166390211256
Label transfer,2.5228787452803374,2.3979400086720375
Label transfer,1.5934598195660448,0.48744900709578926
Label transfer,3.3010299956639813,0.27736607746618774
Label transfer,0.0402433270090049,0.7033348097384688
Label transfer,3.3010299956639813,0.023191662661933767
Label transfer,0.020224067270314405,0.17424941865197224
Label transfer,1.6382721639824072,0.9935339577507682
Label transfer,0.4455108399961811,1.0132282657337552
RCTD,0.01300446027561836,2.8239087409443187
RCTD,0.0010870956412141377,0.16845014800424413
RCTD,0.5391021572434522,0.9281179926938746
RCTD,0.14146280243036088,0.679853713888946
RCTD,0.005902910411789988,0.11633856484638239
RCTD,0.061230177216882536,0.21147811277752707
RCTD,0.08223199755224364,0.550521600812635
RCTD,0.623423042943488,0.4028535121663046
RCTD,3.3010299956639813,2.6989700043360187
RCTD,0.09555495892309032,0.958607314841775
RCTD,0.00021720154586423186,0.18375870000821692
RCTD,1.494850021680094,1.207608310501746
RCTD,3.3010299956639813,3.3010299956639813
RCTD,0.023420781359890043,0.40726823360603776
RCTD,2.8239087409443187,0.040481623027001735
RCTD,3.0,2.3979400086720375
RCTD,1.0087739243075051,2.3010299956639813
RCTD,1.6197887582883939,3.3010299956639813
RCTD,3.3010299956639813,1.0705810742857071
RCTD,0.002176919254274547,0.00021720154586423186
RCTD,0.2620126736665692,0.06752623532284678
RCTD,1.8096683018297086,0.031283622533214185
RCTD,0.004145520125434108,0.04431224968649419
RCTD,0.11238269966426384,0.45717457304082015
RCTD,0.0008694587126288914,0.06930561233546466
RCTD,0.05158703422139897,0.8371370066780739
RCTD,0.045034268941579254,0.41793663708829126
RCTD,0.48017200622428124,3.0
RCTD,0.003269484564847303,0.6179829574251317
RCTD,0.1456939581989194,0.22257317761068865
RCTD,2.3979400086720375,3.3010299956639813
RCTD,0.9013562741829431,3.3010299956639813
RCTD,1.449771646944906,3.3010299956639813
RCTD,1.0268721464003014,3.3010299956639813
RCTD,0.3214816209598861,0.2529768225483721
RCTD,1.978810700930062,3.3010299956639813
RCTD,3.3010299956639813,0.7772835288524167
RCTD,0.35753547975787864,0.7785857621576613
RCTD,0.744727494896694,1.3665315444204136
RCTD,0.3018994543766101,0.7644715530924511
RCTD,0.45407467064415724,0.06298389253518578
RCTD,0.07961575782164251,1.8096683018297086
RCTD,0.8181564120552275,2.6989700043360187
RCTD,0.021591207376960735,0.3545777306509081
RCTD,0.3550692920864126,0.15150298190963335
RCTD,0.6757175447023074,0.348721986001856
RCTD,0.00021720154586423186,0.3334820194451191
RCTD,0.0754622822245102,2.154901959985743
RCTD,0.18842499412940666,0.06474471821595268
RCTD,0.09528445472131904,0.7878123955960422
RCTD,-0.0,0.31605286924848786
RCTD,0.03763066432997889,0.01211039000225464
RCTD,0.32239304727950685,0.18641901143180803
RCTD,0.7864822430036951,0.220042948753094
RCTD,0.5543957967264024,0.38774609390356274
RCTD,0.5107448316307395,1.4749551929631548
RCTD,0.10347378251044466,0.17717835469689538
RCTD,0.003269484564847303,0.30320691491825574
RCTD,0.36001575195841146,0.05700040663395948
RCTD,0.5875394525700387,3.3010299956639813
RCTD,0.1678105389314869,0.16717187046064652
RCTD,0.36051351073141397,1.275724130399211
RCTD,0.0163737128754655,1.6989700043360187
RCTD,0.018634490921455603,-0.0
RCTD,1.7695510786217261,0.30016227413275426
RCTD,0.7632109005907071,0.6011922697967355
RCTD,0.00021720154586423186,0.21681130892474243
RCTD,0.0329202658555029,1.9208187539523751
RCTD,3.3010299956639813,0.013452186585275798
RCTD,0.6289321377282637,0.6170828649124691
RCTD,0.059234564368782466,0.03715731879875755
RCTD,3.3010299956639813,0.3067128429943445
RCTD,0.22329881601158919,0.10017949757290372
RCTD,0.0028321285541660227,0.1617807780923742
RCTD,0.1310618216670887,0.0023952125395456008
RCTD,0.11322735694556191,3.3010299956639813
RCTD,0.009883233932095567,1.2182446253475312
RCTD,0.9935339577507682,1.5451551399914898
RCTD,0.279427279635739,0.03081714076773857
RCTD,0.0359762071599665,0.10485381062400788
RCTD,1.193820026016113,0.02502800570193105
RCTD,0.0291883891274822,1.3979400086720375
RCTD,0.5023793502187123,3.3010299956639813
RCTD,0.0004345117740176917,0.507938395487401
RCTD,0.44490555142168087,0.2954205503037008
RCTD,0.00021720154586423186,2.8239087409443187
RCTD,1.5451551399914898,0.016824927962187056
RCTD,0.24222450898807438,0.8554257923903836
RCTD,0.24222450898807438,1.083546051450075
RCTD,0.12988884463559913,0.03763066432997889
RCTD,2.3010299956639813,1.6675615400843946
RCTD,0.009439170005980012,0.14539036190420482
RCTD,0.07058107428570728,0.028956208163971278
RCTD,0.32513885926218844,0.0627329277885873
RCTD,0.6935749724493127,0.36906388093580855
RCTD,1.4685210829577449,1.3716110699496884
RCTD,0.22511823418120366,0.08618614761628333
RCTD,0.004584201457584909,0.05281143447390647
RCTD,0.12755235221098662,0.04793440981494969
RCTD,0.009883233932095567,0.14327110961711742
RCTD,0.40230481407448765,1.207608310501746
RCTD,0.22329881601158919,0.011218156546359746
RCTD,0.24070996697569602,0.5058454059815573
RCTD,0.12580819532092882,0.13135556160517428
RCTD,0.02988567771490289,0.00021720154586423186
RCTD,0.07961575782164251,0.3655227298392684
RCTD,0.04744970610179836,0.15273589822923547
RCTD,1.1135092748275182,1.3142582613977363
RCTD,1.0,0.7945249632591092
RCTD,1.709965388637482,0.3957739469155299
RCTD,0.8477116556169435,0.016824927962187056
RCTD,2.3467874862246565,2.5228787452803374
RCTD,3.3010299956639813,3.3010299956639813
RCTD,0.0788339493622613,0.5030703519267851
RCTD,1.0362121726544447,0.27901425584626094
RCTD,0.21752737583371382,0.239577516576788
RCTD,1.537602002101044,2.6989700043360187
RCTD,3.3010299956639813,2.6989700043360187
RCTD,1.2254830342714504,0.3448615651886179
RCTD,0.2006594505464183,0.5157001606532142
RCTD,0.3580304022979407,0.01255719506419866
RCTD,0.17134010346468015,0.039767126871487694
RCTD,0.7569619513137056,0.24146657776271352
RCTD,0.12959609472097294,0.0008694587126288914
RCTD,0.9829666607012196,-0.0
RCTD,1.0888423912600234,2.5228787452803374
RCTD,0.04599883231842984,0.0533021627542581
RCTD,0.8210230527068306,0.41680122603137726
RCTD,0.23210238398190938,0.00788851221305034
RCTD,-0.0,0.001958735636571622
RCTD,0.39093945006991304,0.8996294548824371
RCTD,3.3010299956639813,1.6289321377282637
RCTD,3.3010299956639813,3.3010299956639813
RCTD,2.8239087409443187,0.12609840213553863
RCTD,0.5171264163912462,0.3711004355793933
RCTD,3.3010299956639813,3.3010299956639813
RCTD,0.017276612331454656,0.015022873584506671
RCTD,0.14874165128092473,0.28232949699773785
RCTD,0.7471469690201068,0.3279021420642826
RCTD,0.0988142198628497,0.06373765809652239
RCTD,0.2831622767004755,0.3187587626244128
RCTD,0.20936303806829662,0.25375512827980173
RCTD,3.0,0.978810700930062
RCTD,0.5451551399914898,0.07417242537525769
RCTD,0.18210424283820453,2.070581074285707
RCTD,1.5528419686577808,1.8860566476931633
RCTD,0.22475374025976358,0.012780770091995148
RCTD,0.31695296176115045,1.3872161432802645
RCTD,0.4300411819034059,0.45531197769732257
RCTD,0.6020599913279624,0.28692967414436066
RCTD,2.6989700043360187,0.7235381958267558
RCTD,-0.0,0.001958735636571622
RCTD,3.3010299956639813,2.3010299956639813
RCTD,3.3010299956639813,1.744727494896694
RCTD,3.3010299956639813,2.5228787452803374
RCTD,1.978810700930062,0.3585258894959005
RCTD,3.3010299956639813,1.8096683018297086
RCTD,0.790484985457369,0.7999707334462297
RCTD,3.0,1.0705810742857071
RCTD,3.3010299956639813,3.3010299956639813
RCTD,2.6989700043360187,1.2182446253475312
RCTD,0.14721513131945219,0.2388241868442686
RCTD,-0.0,0.0004345117740176917
RCTD,3.3010299956639813,3.3010299956639813
RCTD,3.3010299956639813,2.0457574905606752
RCTD,3.3010299956639813,3.3010299956639813
RCTD,1.958607314841775,0.9013562741829431
RCTD,-0.0,0.09447395156495166
RCTD,3.3010299956639813,2.154901959985743
RCTD,3.3010299956639813,3.3010299956639813
RCTD,1.193820026016113,1.3716110699496884
RCTD,3.3010299956639813,3.3010299956639813
RCTD,1.2006594505464183,0.9469215565165803
RCTD,0.0893755951107988,0.0510982390297863
RCTD,0.49281902273975914,0.6914355864387612
RCTD,0.11435612816423608,1.6289321377282637
RCTD,-0.0,0.6946486305533762
RCTD,2.6989700043360187,1.7958800173440752
RCTD,3.0,2.3010299956639813
RCTD,1.4814860601221125,2.3010299956639813
RCTD,0.9913998282380825,1.0177287669604316
RCTD,0.0023952125395456008,0.22914798835785583
RCTD,0.026872146400301365,0.12119106764079451
RCTD,3.3010299956639813,0.8082696066371436
RCTD,2.8239087409443187,2.6020599913279625
RCTD,0.44611697335612566,0.712198270069774
RCTD,3.0,0.7351821769904635
RCTD,0.5710557099644256,0.4834646261042004
RCTD,0.8210230527068306,0.8910968723326866
RCTD,0.29627884007298017,0.4672456210075022
RCTD,3.3010299956639813,3.3010299956639813
RCTD,0.5474469367710747,1.4034029043735399
RCTD,0.08039897621588903,0.08990945440593186
RCTD,3.0,3.3010299956639813
RCTD,1.4621809049267258,2.6989700043360187
RCTD,0.20936303806829662,0.5413621509743507
RCTD,3.3010299956639813,3.3010299956639813
RCTD,1.6777807052660807,2.1870866433571443
RCTD,1.1804560644581312,1.709965388637482
RCTD,2.8239087409443187,0.15895353459069633
RCTD,0.00021720154586423186,1.958607314841775
RCTD,3.3010299956639813,0.19620159201032583
RCTD,0.042632191568472554,1.7328282715969863
RCTD,3.3010299956639813,0.5107448316307395
RCTD,0.026410376572743116,0.07961575782164251
RCTD,0.30627305107635305,0.5023793502187123
RCTD,0.006784279525862967,0.7851561519523022
RCTD,0.014798141635428173,1.5606673061697374
RCTD,0.15211900255462477,1.0915149811213503
RCTD,3.3010299956639813,1.709965388637482
RCTD,-0.0,0.38615817812393083
RCTD,2.8239087409443187,2.3979400086720375
RCTD,3.3010299956639813,3.3010299956639813
RCTD,3.3010299956639813,1.5228787452803376
RCTD,0.12959609472097294,0.08249449044745336
RCTD,0.28441444810680383,0.9318141382538383
RCTD,0.00021720154586423186,2.6989700043360187
RCTD,3.3010299956639813,3.3010299956639813
RCTD,0.0721165896692931,1.5157001606532141
RCTD,0.5767541260631921,0.41341269532824504
RCTD,-0.0,0.15958022226351384
RCTD,0.4467239538629006,0.49552913750558103
RCTD,0.00021720154586423186,0.24718356881172862
RCTD,0.004584201457584909,0.09582563171583647
RCTD,-0.0,1.1135092748275182
RCTD,3.3010299956639813,1.9030899869919435
RCTD,2.8239087409443187,0.21896306137886817
RCTD,0.28735029837278864,0.29627884007298017
RCTD,0.0034883278458213473,0.5474469367710747
RCTD,0.3893398369101201,3.3010299956639813
RCTD,0.28735029837278864,3.3010299956639813
RCTD,3.3010299956639813,3.3010299956639813
RCTD,2.0457574905606752,3.3010299956639813
RCTD,3.3010299956639813,0.09312646527792956
RCTD,0.5575202309355514,0.2529768225483721
RCTD,0.8312079796858183,3.3010299956639813
RCTD,0.0006519307932786019,0.06930561233546466
RCTD,3.3010299956639813,3.0
RCTD,0.3396089015975329,3.0
RCTD,1.3279021420642825,1.5157001606532141
RCTD,0.6081830763867512,1.2798406965940432
RCTD,0.027334407733889104,0.6757175447023074
RCTD,1.585026652029182,2.6020599913279625
RCTD,0.1372724716820254,0.2624098337142784
RCTD,0.6556077263148893,1.958607314841775
RCTD,0.745935547085662,0.39415646094191076
RCTD,0.04793440981494969,0.005682847330363273
RCTD,0.0008694587126288914,0.23920068836928216
RCTD,0.031283622533214185,0.6861327796308466
RCTD,0.003269484564847303,1.288192770958809
RCTD,0.44369749923271273,1.3053948010664314
RCTD,3.3010299956639813,0.26680273489343054
RCTD,0.19314197048118256,0.34008379993014975
RCTD,3.3010299956639813,2.6989700043360187
RCTD,3.3010299956639813,2.3010299956639813
RCTD,0.2810833139851389,0.6645420993106158
RCTD,1.1674910872937636,-0.0
RCTD,2.6020599913279625,1.7695510786217261
RCTD,1.4436974992327127,0.0063433713845379635
RCTD,3.3010299956639813,1.4749551929631548
RCTD,1.7212463990471711,0.3255981871547183
RCTD,1.2676062401770316,2.2596373105057563
RCTD,0.12667939818460122,0.009439170005980012
RCTD,3.3010299956639813,1.0132282657337552
RCTD,0.9355420107730815,0.012780770091995148
RCTD,3.0,0.38142897187987024
RCTD,3.3010299956639813,3.0
RCTD,0.008552401996197136,0.0010870956412141377
RCTD,3.3010299956639813,1.449771646944906
RCTD,1.8239087409443189,0.5323918944163667
RCTD,0.10790539730951958,0.8810742471742233
RCTD,3.0,0.059981844992336796
RCTD,0.9030899869919435,0.17134010346468015
RCTD,3.3010299956639813,0.5710557099644256
RCTD,3.3010299956639813,0.09501411890063666
RCTD,3.3010299956639813,3.3010299956639813
RCTD,3.3010299956639813,3.3010299956639813
RCTD,2.154901959985743,0.1938200260161128
RCTD,1.136677139879544,0.03479829897408793
RCTD,1.1051303432547475,0.17947015147648024
RCTD,0.49825627037200554,1.5086383061657274
RCTD,0.5121548798885645,2.3467874862246565
RCTD,0.265200170411153,0.42365864979420714
RCTD,3.3010299956639813,0.004145520125434108
RCTD,2.6020599913279625,0.640164517660112
RCTD,3.3010299956639813,3.3010299956639813
RCTD,-0.0,-0.0
RCTD,3.3010299956639813,3.3010299956639813
RCTD,1.0731432910503076,0.5710557099644256
RCTD,1.0655015487564323,0.33818731446273875
RCTD,1.0555173278498313,1.4034029043735399
RCTD,0.17295398299526585,0.4672456210075022
RCTD,2.5228787452803374,1.5016894462103996
RCTD,1.5934598195660448,0.22657927670938996
RCTD,3.3010299956639813,0.2831622767004755
RCTD,0.0402433270090049,1.0385789059335517
RCTD,3.3010299956639813,0.0028321285541660227
RCTD,0.020224067270314405,0.03432802877989328
RCTD,1.6382721639824072,0.6685727034792569
RCTD,0.4455108399961811,0.09071147583774933
